user_id,activity_minute,activity_date,calories,steps,intensity,mets,avg_hr,min_hr,max_hr,sleep_stage,hour_of_day,minute_of_day
1503960366,4/14/2016 2:54:00,4/14/2016,0.7864999771,0,0,10,,,,,2,174
1503960366,4/14/2016 2:55:00,4/14/2016,0.7864999771,0,0,10,,,,,2,175
1503960366,4/14/2016 2:56:00,4/14/2016,0.7864999771,0,0,10,,,,,2,176
1503960366,4/14/2016 2:57:00,4/14/2016,0.7864999771,0,0,10,,,,,2,177
1503960366,4/14/2016 2:58:00,4/14/2016,0.7864999771,0,0,10,,,,,2,178
1503960366,4/14/2016 2:59:00,4/14/2016,0.7864999771,0,0,10,,,,,2,179
1503960366,4/14/2016 3:00:00,4/14/2016,0.7864999771,0,0,10,,,,,3,180
1503960366,4/14/2016 3:01:00,4/14/2016,0.7864999771,0,0,10,,,,,3,181
1503960366,4/14/2016 3:02:00,4/14/2016,0.7864999771,0,0,10,,,,,3,182
1503960366,4/14/2016 3:03:00,4/14/2016,0.7864999771,0,0,10,,,,,3,183
1503960366,4/14/2016 3:04:00,4/14/2016,0.7864999771,0,0,10,,,,,3,184
1503960366,4/14/2016 3:05:00,4/14/2016,0.7864999771,0,0,10,,,,,3,185
1503960366,4/14/2016 3:06:00,4/14/2016,0.7864999771,0,0,10,,,,,3,186
1503960366,4/14/2016 3:07:00,4/14/2016,0.7864999771,0,0,10,,,,,3,187
1503960366,4/14/2016 3:08:00,4/14/2016,0.7864999771,0,0,10,,,,,3,188
1503960366,4/14/2016 3:09:00,4/14/2016,0.7864999771,0,0,10,,,,,3,189
1503960366,4/14/2016 3:10:00,4/14/2016,0.7864999771,0,0,10,,,,,3,190
1503960366,4/14/2016 3:11:00,4/14/2016,0.7864999771,0,0,10,,,,,3,191
1503960366,4/14/2016 3:12:00,4/14/2016,0.7864999771,0,0,10,,,,,3,192
1503960366,4/14/2016 3:13:00,4/14/2016,0.7864999771,0,0,10,,,,,3,193
1503960366,4/14/2016 3:14:00,4/14/2016,0.7864999771,0,0,10,,,,,3,194
1503960366,4/14/2016 3:15:00,4/14/2016,0.7864999771,0,0,10,,,,,3,195
1503960366,4/14/2016 3:16:00,4/14/2016,0.7864999771,0,0,10,,,,,3,196
1503960366,4/14/2016 3:17:00,4/14/2016,0.7864999771,0,0,10,,,,,3,197
1503960366,4/14/2016 3:18:00,4/14/2016,0.7864999771,0,0,10,,,,,3,198
1503960366,4/14/2016 3:19:00,4/14/2016,0.7864999771,0,0,10,,,,,3,199
1503960366,4/14/2016 3:20:00,4/14/2016,0.9437999725,0,0,12,,,,,3,200
1503960366,4/14/2016 3:21:00,4/14/2016,0.7864999771,0,0,10,,,,,3,201
1503960366,4/14/2016 3:22:00,4/14/2016,0.7864999771,0,0,10,,,,,3,202
1503960366,4/14/2016 3:23:00,4/14/2016,0.7864999771,0,0,10,,,,,3,203
1503960366,4/14/2016 3:24:00,4/14/2016,0.7864999771,0,0,10,,,,,3,204
1503960366,4/14/2016 3:25:00,4/14/2016,0.7864999771,0,0,10,,,,,3,205
1503960366,4/14/2016 3:26:00,4/14/2016,0.7864999771,0,0,10,,,,,3,206
1503960366,4/14/2016 3:27:00,4/14/2016,0.7864999771,0,0,10,,,,,3,207
1503960366,4/14/2016 3:28:00,4/14/2016,0.7864999771,0,0,10,,,,,3,208
1503960366,4/14/2016 3:29:00,4/14/2016,0.7864999771,0,0,10,,,,,3,209
1503960366,4/14/2016 3:30:00,4/14/2016,0.7864999771,0,0,10,,,,,3,210
1503960366,4/14/2016 3:31:00,4/14/2016,0.7864999771,0,0,10,,,,,3,211
1503960366,4/14/2016 3:32:00,4/14/2016,0.7864999771,0,0,10,,,,,3,212
1503960366,4/14/2016 3:33:00,4/14/2016,0.7864999771,0,0,10,,,,,3,213
1503960366,4/14/2016 3:34:00,4/14/2016,0.7864999771,0,0,10,,,,,3,214
1503960366,4/14/2016 3:35:00,4/14/2016,0.7864999771,0,0,10,,,,,3,215
1503960366,4/14/2016 3:36:00,4/14/2016,0.7864999771,0,0,10,,,,,3,216
1503960366,4/14/2016 3:37:00,4/14/2016,0.7864999771,0,0,10,,,,,3,217
1503960366,4/14/2016 3:38:00,4/14/2016,0.7864999771,0,0,10,,,,,3,218
1503960366,4/14/2016 3:39:00,4/14/2016,0.7864999771,0,0,10,,,,,3,219
1503960366,4/14/2016 3:40:00,4/14/2016,0.7864999771,0,0,10,,,,,3,220
1503960366,4/14/2016 3:41:00,4/14/2016,0.7864999771,0,0,10,,,,,3,221
1503960366,4/14/2016 3:42:00,4/14/2016,0.7864999771,0,0,10,,,,,3,222
1503960366,4/14/2016 3:43:00,4/14/2016,0.7864999771,0,0,10,,,,,3,223
1503960366,4/14/2016 3:44:00,4/14/2016,0.7864999771,0,0,10,,,,,3,224
1503960366,4/14/2016 3:45:00,4/14/2016,0.7864999771,0,0,10,,,,,3,225
1503960366,4/14/2016 3:46:00,4/14/2016,0.7864999771,0,0,10,,,,,3,226
1503960366,4/14/2016 3:47:00,4/14/2016,0.7864999771,0,0,10,,,,,3,227
1503960366,4/14/2016 3:48:00,4/14/2016,0.7864999771,0,0,10,,,,,3,228
1503960366,4/14/2016 3:49:00,4/14/2016,0.7864999771,0,0,10,,,,,3,229
1503960366,4/14/2016 3:50:00,4/14/2016,0.7864999771,0,0,10,,,,,3,230
1503960366,4/14/2016 3:51:00,4/14/2016,0.7864999771,0,0,10,,,,,3,231
1503960366,4/14/2016 3:52:00,4/14/2016,0.7864999771,0,0,10,,,,,3,232
1503960366,4/14/2016 3:53:00,4/14/2016,0.7864999771,0,0,10,,,,,3,233
1503960366,4/14/2016 3:54:00,4/14/2016,0.7864999771,0,0,10,,,,,3,234
1503960366,4/14/2016 3:55:00,4/14/2016,0.7864999771,0,0,10,,,,,3,235
1503960366,4/14/2016 3:56:00,4/14/2016,0.7864999771,0,0,10,,,,,3,236
1503960366,4/14/2016 3:57:00,4/14/2016,0.7864999771,0,0,10,,,,,3,237
1503960366,4/14/2016 3:58:00,4/14/2016,0.7864999771,0,0,10,,,,,3,238
1503960366,4/14/2016 3:59:00,4/14/2016,0.7864999771,0,0,10,,,,,3,239
1503960366,4/14/2016 4:00:00,4/14/2016,0.7864999771,0,0,10,,,,,4,240
1503960366,4/14/2016 4:01:00,4/14/2016,0.7864999771,0,0,10,,,,,4,241
1503960366,4/14/2016 4:02:00,4/14/2016,0.7864999771,0,0,10,,,,,4,242
1503960366,4/14/2016 4:03:00,4/14/2016,0.7864999771,0,0,10,,,,,4,243
1503960366,4/14/2016 4:04:00,4/14/2016,0.7864999771,0,0,10,,,,,4,244
1503960366,4/14/2016 4:05:00,4/14/2016,0.7864999771,0,0,10,,,,,4,245
1503960366,4/14/2016 4:06:00,4/14/2016,0.7864999771,0,0,10,,,,,4,246
1503960366,4/14/2016 4:07:00,4/14/2016,0.7864999771,0,0,10,,,,,4,247
1503960366,4/14/2016 4:08:00,4/14/2016,0.7864999771,0,0,10,,,,,4,248
1503960366,4/14/2016 4:09:00,4/14/2016,0.7864999771,0,0,10,,,,,4,249
1503960366,4/14/2016 4:10:00,4/14/2016,0.7864999771,0,0,10,,,,,4,250
1503960366,4/14/2016 4:11:00,4/14/2016,0.7864999771,0,0,10,,,,,4,251
1503960366,4/14/2016 4:12:00,4/14/2016,0.7864999771,0,0,10,,,,,4,252
1503960366,4/14/2016 4:13:00,4/14/2016,0.7864999771,0,0,10,,,,,4,253
1503960366,4/14/2016 4:14:00,4/14/2016,0.7864999771,0,0,10,,,,,4,254
1503960366,4/14/2016 4:15:00,4/14/2016,0.7864999771,0,0,10,,,,,4,255
1503960366,4/14/2016 4:16:00,4/14/2016,0.7864999771,0,0,10,,,,,4,256
1503960366,4/14/2016 4:17:00,4/14/2016,0.7864999771,0,0,10,,,,,4,257
1503960366,4/14/2016 4:18:00,4/14/2016,0.7864999771,0,0,10,,,,,4,258
1503960366,4/14/2016 4:19:00,4/14/2016,0.7864999771,0,0,10,,,,,4,259
1503960366,4/14/2016 4:20:00,4/14/2016,0.7864999771,0,0,10,,,,,4,260
1503960366,4/14/2016 4:21:00,4/14/2016,0.7864999771,0,0,10,,,,,4,261
1503960366,4/14/2016 4:22:00,4/14/2016,0.7864999771,0,0,10,,,,,4,262
1503960366,4/14/2016 4:23:00,4/14/2016,0.7864999771,0,0,10,,,,,4,263
1503960366,4/14/2016 4:24:00,4/14/2016,0.7864999771,0,0,10,,,,,4,264
1503960366,4/14/2016 4:25:00,4/14/2016,0.7864999771,0,0,10,,,,,4,265
1503960366,4/14/2016 4:26:00,4/14/2016,0.7864999771,0,0,10,,,,,4,266
1503960366,4/14/2016 4:27:00,4/14/2016,0.7864999771,0,0,10,,,,,4,267
1503960366,4/14/2016 4:28:00,4/14/2016,0.7864999771,0,0,10,,,,,4,268
1503960366,4/14/2016 4:29:00,4/14/2016,0.7864999771,0,0,10,,,,,4,269
1503960366,4/14/2016 4:30:00,4/14/2016,0.7864999771,0,0,10,,,,,4,270
1503960366,4/14/2016 4:31:00,4/14/2016,0.7864999771,0,0,10,,,,,4,271
1503960366,4/14/2016 4:32:00,4/14/2016,0.7864999771,0,0,10,,,,,4,272
1503960366,4/14/2016 4:33:00,4/14/2016,0.7864999771,0,0,10,,,,,4,273
1503960366,4/14/2016 4:34:00,4/14/2016,0.7864999771,0,0,10,,,,,4,274
1503960366,4/14/2016 4:35:00,4/14/2016,0.7864999771,0,0,10,,,,,4,275
1503960366,4/14/2016 4:36:00,4/14/2016,0.7864999771,0,0,10,,,,,4,276
1503960366,4/14/2016 4:37:00,4/14/2016,0.7864999771,0,0,10,,,,,4,277
1503960366,4/14/2016 4:38:00,4/14/2016,0.7864999771,0,0,10,,,,,4,278
1503960366,4/14/2016 4:39:00,4/14/2016,0.7864999771,0,0,10,,,,,4,279
1503960366,4/14/2016 4:40:00,4/14/2016,0.7864999771,0,0,10,,,,,4,280
1503960366,4/14/2016 4:41:00,4/14/2016,0.7864999771,0,0,10,,,,,4,281
1503960366,4/14/2016 4:42:00,4/14/2016,0.7864999771,0,0,10,,,,,4,282
1503960366,4/14/2016 4:43:00,4/14/2016,0.7864999771,0,0,10,,,,,4,283
1503960366,4/14/2016 4:44:00,4/14/2016,0.7864999771,0,0,10,,,,,4,284
1503960366,4/14/2016 4:45:00,4/14/2016,0.7864999771,0,0,10,,,,,4,285
1503960366,4/14/2016 4:46:00,4/14/2016,0.7864999771,0,0,10,,,,,4,286
1503960366,4/14/2016 4:47:00,4/14/2016,0.7864999771,0,0,10,,,,,4,287
1503960366,4/14/2016 4:48:00,4/14/2016,0.7864999771,0,0,10,,,,,4,288
1503960366,4/14/2016 4:49:00,4/14/2016,0.7864999771,0,0,10,,,,,4,289
1503960366,4/14/2016 4:50:00,4/14/2016,0.7864999771,0,0,10,,,,,4,290
1503960366,4/14/2016 4:51:00,4/14/2016,0.7864999771,0,0,10,,,,,4,291
1503960366,4/14/2016 4:52:00,4/14/2016,0.7864999771,0,0,10,,,,,4,292
1503960366,4/14/2016 4:53:00,4/14/2016,0.7864999771,0,0,10,,,,,4,293
1503960366,4/14/2016 4:54:00,4/14/2016,0.7864999771,0,0,10,,,,,4,294
1503960366,4/14/2016 4:55:00,4/14/2016,0.7864999771,0,0,10,,,,,4,295
1503960366,4/14/2016 4:56:00,4/14/2016,0.7864999771,0,0,10,,,,,4,296
1503960366,4/14/2016 4:57:00,4/14/2016,0.7864999771,0,0,10,,,,,4,297
1503960366,4/14/2016 4:58:00,4/14/2016,0.7864999771,0,0,10,,,,,4,298
1503960366,4/14/2016 4:59:00,4/14/2016,0.7864999771,0,0,10,,,,,4,299
1503960366,4/14/2016 5:00:00,4/14/2016,0.7864999771,0,0,10,,,,,5,300
1503960366,4/14/2016 5:01:00,4/14/2016,0.7864999771,0,0,10,,,,,5,301
1503960366,4/14/2016 5:02:00,4/14/2016,0.7864999771,0,0,10,,,,,5,302
1503960366,4/14/2016 5:03:00,4/14/2016,0.7864999771,0,0,10,,,,,5,303
1503960366,4/14/2016 5:04:00,4/14/2016,0.7864999771,0,0,10,,,,,5,304
1503960366,4/14/2016 5:05:00,4/14/2016,0.7864999771,0,0,10,,,,,5,305
1503960366,4/14/2016 5:06:00,4/14/2016,0.7864999771,0,0,10,,,,,5,306
1503960366,4/14/2016 5:07:00,4/14/2016,0.7864999771,0,0,10,,,,,5,307
1503960366,4/14/2016 5:08:00,4/14/2016,0.7864999771,0,0,10,,,,,5,308
1503960366,4/14/2016 5:09:00,4/14/2016,0.7864999771,0,0,10,,,,,5,309
1503960366,4/14/2016 5:10:00,4/14/2016,0.7864999771,0,0,10,,,,,5,310
1503960366,4/14/2016 5:11:00,4/14/2016,0.7864999771,0,0,10,,,,,5,311
1503960366,4/14/2016 5:12:00,4/14/2016,0.7864999771,0,0,10,,,,,5,312
1503960366,4/14/2016 5:13:00,4/14/2016,0.7864999771,0,0,10,,,,,5,313
1503960366,4/14/2016 5:14:00,4/14/2016,0.7864999771,0,0,10,,,,,5,314
1503960366,4/14/2016 5:15:00,4/14/2016,0.7864999771,0,0,10,,,,,5,315
1503960366,4/14/2016 5:16:00,4/14/2016,0.7864999771,0,0,10,,,,,5,316
1503960366,4/14/2016 5:17:00,4/14/2016,0.7864999771,0,0,10,,,,,5,317
1503960366,4/14/2016 5:18:00,4/14/2016,0.7864999771,0,0,10,,,,,5,318
1503960366,4/14/2016 5:19:00,4/14/2016,0.7864999771,0,0,10,,,,,5,319
1503960366,4/14/2016 5:20:00,4/14/2016,0.7864999771,0,0,10,,,,,5,320
1503960366,4/14/2016 5:21:00,4/14/2016,0.7864999771,0,0,10,,,,,5,321
1503960366,4/14/2016 5:22:00,4/14/2016,0.7864999771,0,0,10,,,,,5,322
1503960366,4/14/2016 5:23:00,4/14/2016,0.7864999771,0,0,10,,,,,5,323
1503960366,4/14/2016 5:24:00,4/14/2016,0.7864999771,0,0,10,,,,,5,324
1503960366,4/14/2016 5:25:00,4/14/2016,0.7864999771,0,0,10,,,,,5,325
1503960366,4/14/2016 5:26:00,4/14/2016,0.7864999771,0,0,10,,,,,5,326
1503960366,4/14/2016 5:27:00,4/14/2016,0.7864999771,0,0,10,,,,,5,327
1503960366,4/14/2016 5:28:00,4/14/2016,0.7864999771,0,0,10,,,,,5,328
1503960366,4/14/2016 5:29:00,4/14/2016,0.7864999771,0,0,10,,,,,5,329
1503960366,4/14/2016 5:30:00,4/14/2016,0.7864999771,0,0,10,,,,,5,330
1503960366,4/14/2016 5:31:00,4/14/2016,0.7864999771,0,0,10,,,,,5,331
1503960366,4/14/2016 5:32:00,4/14/2016,0.7864999771,0,0,10,,,,,5,332
1503960366,4/14/2016 5:33:00,4/14/2016,0.7864999771,0,0,10,,,,,5,333
1503960366,4/14/2016 5:34:00,4/14/2016,0.7864999771,0,0,10,,,,,5,334
1503960366,4/14/2016 5:35:00,4/14/2016,0.7864999771,0,0,10,,,,,5,335
1503960366,4/14/2016 5:36:00,4/14/2016,0.7864999771,0,0,10,,,,,5,336
1503960366,4/14/2016 5:37:00,4/14/2016,0.7864999771,0,0,10,,,,,5,337
1503960366,4/14/2016 5:38:00,4/14/2016,0.7864999771,0,0,10,,,,,5,338
1503960366,4/14/2016 5:39:00,4/14/2016,0.7864999771,0,0,10,,,,,5,339
1503960366,4/14/2016 5:40:00,4/14/2016,0.7864999771,0,0,10,,,,,5,340
1503960366,4/14/2016 5:41:00,4/14/2016,0.7864999771,0,0,10,,,,,5,341
1503960366,4/14/2016 5:42:00,4/14/2016,0.7864999771,0,0,10,,,,,5,342
1503960366,4/14/2016 5:43:00,4/14/2016,0.7864999771,0,0,10,,,,,5,343
1503960366,4/14/2016 5:44:00,4/14/2016,0.7864999771,0,0,10,,,,,5,344
1503960366,4/14/2016 5:45:00,4/14/2016,0.7864999771,0,0,10,,,,,5,345
1503960366,4/14/2016 5:46:00,4/14/2016,0.7864999771,0,0,10,,,,,5,346
1503960366,4/14/2016 5:47:00,4/14/2016,0.7864999771,0,0,10,,,,,5,347
1503960366,4/14/2016 5:48:00,4/14/2016,0.7864999771,0,0,10,,,,,5,348
1503960366,4/14/2016 5:49:00,4/14/2016,0.7864999771,0,0,10,,,,,5,349
1503960366,4/14/2016 5:50:00,4/14/2016,0.7864999771,0,0,10,,,,,5,350
1503960366,4/14/2016 5:51:00,4/14/2016,0.7864999771,0,0,10,,,,,5,351
1503960366,4/14/2016 5:52:00,4/14/2016,0.7864999771,0,0,10,,,,,5,352
1503960366,4/14/2016 5:53:00,4/14/2016,0.7864999771,0,0,10,,,,,5,353
1503960366,4/14/2016 5:54:00,4/14/2016,0.7864999771,0,0,10,,,,,5,354
1503960366,4/14/2016 5:55:00,4/14/2016,0.7864999771,0,0,10,,,,,5,355
1503960366,4/14/2016 5:56:00,4/14/2016,0.7864999771,0,0,10,,,,,5,356
1503960366,4/14/2016 5:57:00,4/14/2016,0.7864999771,0,0,10,,,,,5,357
1503960366,4/14/2016 5:58:00,4/14/2016,0.7864999771,0,0,10,,,,,5,358
1503960366,4/14/2016 5:59:00,4/14/2016,0.7864999771,0,0,10,,,,,5,359
1503960366,4/14/2016 6:00:00,4/14/2016,0.7864999771,0,0,10,,,,,6,360
1503960366,4/14/2016 6:01:00,4/14/2016,0.7864999771,0,0,10,,,,,6,361
1503960366,4/14/2016 6:02:00,4/14/2016,0.7864999771,0,0,10,,,,,6,362
1503960366,4/14/2016 6:03:00,4/14/2016,0.7864999771,0,0,10,,,,,6,363
1503960366,4/14/2016 6:04:00,4/14/2016,0.7864999771,0,0,10,,,,,6,364
1503960366,4/14/2016 6:05:00,4/14/2016,0.7864999771,0,0,10,,,,,6,365
1503960366,4/14/2016 6:06:00,4/14/2016,0.7864999771,0,0,10,,,,,6,366
1503960366,4/14/2016 6:07:00,4/14/2016,0.7864999771,0,0,10,,,,,6,367
1503960366,4/14/2016 6:08:00,4/14/2016,0.7864999771,0,0,10,,,,,6,368
1503960366,4/14/2016 6:09:00,4/14/2016,0.7864999771,0,0,10,,,,,6,369
1503960366,4/14/2016 6:10:00,4/14/2016,0.7864999771,0,0,10,,,,,6,370
1503960366,4/14/2016 6:11:00,4/14/2016,0.7864999771,0,0,10,,,,,6,371
1503960366,4/14/2016 6:12:00,4/14/2016,0.7864999771,0,0,10,,,,,6,372
1503960366,4/14/2016 6:13:00,4/14/2016,0.7864999771,0,0,10,,,,,6,373
1503960366,4/14/2016 6:14:00,4/14/2016,0.7864999771,0,0,10,,,,,6,374
1503960366,4/14/2016 6:15:00,4/14/2016,0.7864999771,0,0,10,,,,,6,375
1503960366,4/14/2016 6:16:00,4/14/2016,0.7864999771,0,0,10,,,,,6,376
1503960366,4/14/2016 6:17:00,4/14/2016,0.7864999771,0,0,10,,,,,6,377
1503960366,4/14/2016 6:18:00,4/14/2016,0.7864999771,0,0,10,,,,,6,378
1503960366,4/14/2016 6:19:00,4/14/2016,0.7864999771,0,0,10,,,,,6,379
1503960366,4/14/2016 6:20:00,4/14/2016,0.7864999771,0,0,10,,,,,6,380
1503960366,4/14/2016 6:21:00,4/14/2016,0.7864999771,0,0,10,,,,,6,381
1503960366,4/14/2016 6:22:00,4/14/2016,0.7864999771,0,0,10,,,,,6,382
1503960366,4/14/2016 6:23:00,4/14/2016,0.7864999771,0,0,10,,,,,6,383
1503960366,4/14/2016 6:24:00,4/14/2016,0.7864999771,0,0,10,,,,,6,384
1503960366,4/14/2016 6:25:00,4/14/2016,0.7864999771,0,0,10,,,,,6,385
1503960366,4/14/2016 6:26:00,4/14/2016,0.7864999771,0,0,10,,,,,6,386
1503960366,4/14/2016 6:27:00,4/14/2016,0.7864999771,0,0,10,,,,,6,387
1503960366,4/14/2016 6:28:00,4/14/2016,0.7864999771,0,0,10,,,,,6,388
1503960366,4/14/2016 6:29:00,4/14/2016,0.7864999771,0,0,10,,,,,6,389
1503960366,4/14/2016 6:30:00,4/14/2016,0.7864999771,0,0,10,,,,,6,390
1503960366,4/14/2016 6:31:00,4/14/2016,0.7864999771,0,0,10,,,,,6,391
1503960366,4/14/2016 6:32:00,4/14/2016,0.7864999771,0,0,10,,,,,6,392
1503960366,4/14/2016 6:33:00,4/14/2016,0.7864999771,0,0,10,,,,,6,393
1503960366,4/14/2016 6:34:00,4/14/2016,0.7864999771,0,0,10,,,,,6,394
1503960366,4/14/2016 6:35:00,4/14/2016,0.7864999771,0,0,10,,,,,6,395
1503960366,4/14/2016 6:36:00,4/14/2016,0.7864999771,0,0,10,,,,,6,396
1503960366,4/14/2016 6:37:00,4/14/2016,0.7864999771,0,0,10,,,,,6,397
1503960366,4/14/2016 6:38:00,4/14/2016,0.7864999771,0,0,10,,,,,6,398
1503960366,4/14/2016 6:39:00,4/14/2016,0.7864999771,0,0,10,,,,,6,399
1503960366,4/14/2016 6:40:00,4/14/2016,0.7864999771,0,0,10,,,,,6,400
1503960366,4/14/2016 6:41:00,4/14/2016,0.7864999771,0,0,10,,,,,6,401
1503960366,4/14/2016 6:42:00,4/14/2016,0.7864999771,0,0,10,,,,,6,402
1503960366,4/14/2016 6:43:00,4/14/2016,0.7864999771,0,0,10,,,,,6,403
1503960366,4/14/2016 6:44:00,4/14/2016,0.7864999771,0,0,10,,,,,6,404
1503960366,4/14/2016 6:45:00,4/14/2016,0.7864999771,0,0,10,,,,,6,405
1503960366,4/14/2016 6:46:00,4/14/2016,0.7864999771,0,0,10,,,,,6,406
1503960366,4/14/2016 6:47:00,4/14/2016,0.7864999771,0,0,10,,,,,6,407
1503960366,4/14/2016 6:48:00,4/14/2016,0.7864999771,0,0,10,,,,,6,408
1503960366,4/14/2016 6:49:00,4/14/2016,0.7864999771,0,0,10,,,,,6,409
1503960366,4/14/2016 6:50:00,4/14/2016,0.7864999771,0,0,10,,,,,6,410
1503960366,4/14/2016 6:51:00,4/14/2016,0.7864999771,0,0,10,,,,,6,411
1503960366,4/14/2016 6:52:00,4/14/2016,0.7864999771,0,0,10,,,,,6,412
1503960366,4/14/2016 6:53:00,4/14/2016,0.7864999771,0,0,10,,,,,6,413
1503960366,4/14/2016 6:54:00,4/14/2016,0.7864999771,0,0,10,,,,,6,414
1503960366,4/14/2016 6:55:00,4/14/2016,0.7864999771,0,0,10,,,,,6,415
1503960366,4/14/2016 6:56:00,4/14/2016,0.7864999771,0,0,10,,,,,6,416
1503960366,4/14/2016 6:57:00,4/14/2016,0.7864999771,0,0,10,,,,,6,417
1503960366,4/14/2016 6:58:00,4/14/2016,0.7864999771,0,0,10,,,,,6,418
1503960366,4/14/2016 6:59:00,4/14/2016,0.7864999771,0,0,10,,,,,6,419
1503960366,4/14/2016 7:00:00,4/14/2016,0.7864999771,0,0,10,,,,,7,420
1503960366,4/14/2016 7:01:00,4/14/2016,0.7864999771,0,0,10,,,,,7,421
1503960366,4/14/2016 7:02:00,4/14/2016,0.7864999771,0,0,10,,,,,7,422
1503960366,4/14/2016 7:03:00,4/14/2016,0.7864999771,0,0,10,,,,,7,423
1503960366,4/14/2016 7:04:00,4/14/2016,0.7864999771,0,0,10,,,,,7,424
1503960366,4/14/2016 7:05:00,4/14/2016,0.7864999771,0,0,10,,,,,7,425
1503960366,4/14/2016 7:06:00,4/14/2016,0.7864999771,0,0,10,,,,,7,426
1503960366,4/14/2016 7:07:00,4/14/2016,0.7864999771,0,0,10,,,,,7,427
1503960366,4/14/2016 7:08:00,4/14/2016,0.7864999771,0,0,10,,,,,7,428
1503960366,4/14/2016 7:09:00,4/14/2016,0.7864999771,0,0,10,,,,,7,429
1503960366,4/14/2016 7:10:00,4/14/2016,0.7864999771,0,0,10,,,,,7,430
1503960366,4/14/2016 7:11:00,4/14/2016,0.7864999771,0,0,10,,,,,7,431
1503960366,4/14/2016 7:12:00,4/14/2016,0.7864999771,0,0,10,,,,,7,432
1503960366,4/14/2016 7:13:00,4/14/2016,0.7864999771,0,0,10,,,,,7,433
1503960366,4/14/2016 7:14:00,4/14/2016,0.7864999771,0,0,10,,,,,7,434
1503960366,4/14/2016 7:15:00,4/14/2016,0.7864999771,0,0,10,,,,,7,435
1503960366,4/14/2016 7:16:00,4/14/2016,0.7864999771,0,0,10,,,,,7,436
1503960366,4/14/2016 7:17:00,4/14/2016,0.7864999771,0,0,10,,,,,7,437
1503960366,4/14/2016 7:18:00,4/14/2016,0.7864999771,0,0,10,,,,,7,438
1503960366,4/14/2016 7:19:00,4/14/2016,0.7864999771,0,0,10,,,,,7,439
1503960366,4/14/2016 7:20:00,4/14/2016,0.7864999771,0,0,10,,,,,7,440
1503960366,4/14/2016 7:21:00,4/14/2016,0.7864999771,0,0,10,,,,,7,441
1503960366,4/14/2016 7:22:00,4/14/2016,0.7864999771,0,0,10,,,,,7,442
1503960366,4/14/2016 7:23:00,4/14/2016,0.7864999771,0,0,10,,,,,7,443
1503960366,4/14/2016 7:24:00,4/14/2016,0.7864999771,0,0,10,,,,,7,444
1503960366,4/14/2016 7:25:00,4/14/2016,0.7864999771,0,0,10,,,,,7,445
1503960366,4/14/2016 7:26:00,4/14/2016,0.7864999771,0,0,10,,,,,7,446
1503960366,4/14/2016 7:27:00,4/14/2016,0.7864999771,0,0,10,,,,,7,447
1503960366,4/14/2016 7:28:00,4/14/2016,0.7864999771,0,0,10,,,,,7,448
1503960366,4/14/2016 7:29:00,4/14/2016,0.7864999771,0,0,10,,,,,7,449
1503960366,4/14/2016 7:30:00,4/14/2016,0.7864999771,0,0,10,,,,,7,450
1503960366,4/14/2016 7:31:00,4/14/2016,0.7864999771,0,0,10,,,,,7,451
1503960366,4/14/2016 7:32:00,4/14/2016,0.7864999771,0,0,10,,,,,7,452
1503960366,4/14/2016 7:33:00,4/14/2016,0.7864999771,0,0,10,,,,,7,453
1503960366,4/14/2016 7:34:00,4/14/2016,0.7864999771,0,0,10,,,,,7,454
1503960366,4/14/2016 7:35:00,4/14/2016,0.7864999771,0,0,10,,,,,7,455
1503960366,4/14/2016 7:36:00,4/14/2016,0.7864999771,0,0,10,,,,,7,456
1503960366,4/14/2016 7:37:00,4/14/2016,0.7864999771,0,0,10,,,,,7,457
1503960366,4/14/2016 7:38:00,4/14/2016,0.7864999771,0,0,10,,,,,7,458
1503960366,4/14/2016 7:39:00,4/14/2016,0.7864999771,0,0,10,,,,,7,459
1503960366,4/14/2016 7:40:00,4/14/2016,0.7864999771,0,0,10,,,,,7,460
1503960366,4/14/2016 7:41:00,4/14/2016,0.7864999771,0,0,10,,,,,7,461
1503960366,4/14/2016 7:42:00,4/14/2016,0.7864999771,0,0,10,,,,,7,462
1503960366,4/14/2016 7:43:00,4/14/2016,0.7864999771,0,0,10,,,,,7,463
1503960366,4/14/2016 7:44:00,4/14/2016,0.7864999771,0,0,10,,,,,7,464
1503960366,4/14/2016 7:45:00,4/14/2016,0.7864999771,0,0,10,,,,,7,465
1503960366,4/14/2016 7:46:00,4/14/2016,0.7864999771,0,0,10,,,,,7,466
1503960366,4/14/2016 7:47:00,4/14/2016,0.7864999771,0,0,10,,,,,7,467
1503960366,4/14/2016 7:48:00,4/14/2016,0.7864999771,0,0,10,,,,,7,468
1503960366,4/14/2016 7:49:00,4/14/2016,0.7864999771,0,0,10,,,,,7,469
1503960366,4/14/2016 7:50:00,4/14/2016,0.7864999771,0,0,10,,,,,7,470
1503960366,4/14/2016 7:51:00,4/14/2016,0.7864999771,0,0,10,,,,,7,471
1503960366,4/14/2016 7:52:00,4/14/2016,0.7864999771,0,0,10,,,,,7,472
1503960366,4/14/2016 7:53:00,4/14/2016,0.7864999771,0,0,10,,,,,7,473
1503960366,4/14/2016 7:54:00,4/14/2016,0.7864999771,0,0,10,,,,,7,474
1503960366,4/14/2016 7:55:00,4/14/2016,0.7864999771,0,0,10,,,,,7,475
