user_id,activity_date,total_steps,total_distance,tracker_distance,logged_activities_distance,very_active_distance,moderately_active_distance,light_active_distance,sedentary_active_distance,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,calories_activity,calories_calories,total_sleep_records,total_minutes_asleep,total_time_in_bed,weight_kg,bmi,fat_percent,is_manual_report,avg_hr,min_hr,max_hr,total_calories_minute,total_steps_minute,total_intensity_minute,total_mets_minute,minutes_stage1,minutes_stage2,minutes_stage3
2022484408,4/14/2016,10690,7.5,7.5,0,2.480000019,0.2099999934,4.820000172,0,32,3,257,1148,2312,2312,,,,,,,,,,,2312.929562,10690,359,22289,,,
2022484408,4/15/2016,11034,8.029999733,8.029999733,0,1.940000057,0.3100000024,5.78000021,0,27,9,282,1122,2525,2525,,,,,,,,,,,2525.969371,11034,381,24342,,,
2022484408,4/16/2016,10100,7.090000153,7.090000153,0,3.150000095,0.5500000119,3.390000105,0,41,11,151,1237,2177,2177,,,,,,,,,,,2177.509735,10100,296,20984,,,
2022484408,4/17/2016,15112,11.39999962,11.39999962,0,3.869999886,0.6600000262,6.880000114,0,28,29,331,1052,2782,2782,,,,,,,,,,,2782.488814,15112,473,26814,,,
2022484408,4/18/2016,14131,10.06999969,10.06999969,0,3.640000105,0.1199999973,6.300000191,0,48,3,311,1078,2770,2770,,,,,,,,,,,2770.866568,14131,461,26702,,,
2022484408,4/19/2016,11548,8.529999733,8.529999733,0,3.289999962,0.2399999946,5,0,31,7,250,1152,2489,2489,,,,,,,,,,,2488.404637,11548,357,23980,,,
2022484408,4/20/2016,15112,10.67000008,10.67000008,0,3.339999914,1.929999948,5.400000095,0,48,63,276,1053,2897,2897,,,,,,,,,,,2897.25842,15112,546,27920,,,
2022484408,4/21/2016,12453,8.739999771,8.739999771,0,3.329999924,1.110000014,4.309999943,0,104,53,255,1028,3158,3158,,,,,,,,,,,3158.551289,12453,673,30438,,,
2022484408,4/22/2016,12954,9.329999924,9.329999924,0,4.429999828,0.4199999869,4.46999979,0,52,10,273,1105,2638,2638,,,,,,,,,,,2638.974889,12954,449,25431,,,
2022484408,4/23/2016,6001,4.210000038,4.210000038,0,0,0,4.210000038,0,0,0,249,1191,2069,2069,,,,,,,,,,,2069.173841,6001,249,19940,,,
2022484408,4/24/2016,13481,10.27999973,10.27999973,0,4.550000191,1.149999976,4.579999924,0,37,26,216,1161,2529,2529,,,,,,,,,,,2529.705103,13481,379,24378,,,
2022484408,4/25/2016,11369,8.010000229,8.010000229,0,3.329999924,0.2199999988,4.460000038,0,44,8,217,1171,2470,2470,,,,,,,,,,,2470.244898,11369,365,23805,,,
2022484408,4/26/2016,10119,7.190000057,7.190000057,0,1.429999948,0.6600000262,5.110000134,0,55,24,275,1086,2793,2793,,,,,,,,,,,2793.280883,10119,488,26918,,,
2022484408,4/27/2016,10159,7.130000114,7.130000114,0,1.039999962,0.9700000286,5.119999886,0,19,20,282,1119,2463,2463,,,,,,,,,,,2463.188529,10159,379,23737,,,
2022484408,4/28/2016,10140,7.119999886,7.119999886,0,0.4099999964,1.330000043,5.389999866,0,6,20,291,1123,2296,2296,,,,,,,,,,,2296.01505,10140,349,22126,,,
2022484408,4/29/2016,10245,7.190000057,7.190000057,0,0.4799999893,1.210000038,5.5,0,21,40,281,1098,2611,2611,,,,,,,,,,,2611.475851,10245,424,25166,,,
2022484408,4/30/2016,18387,12.90999985,12.90999985,0,0.9399999976,1.399999976,10.56999969,0,13,23,361,1043,2732,2732,,,,,,,,,,,2732.264127,18387,446,26330,,,
2022484408,5/1/2016,10538,7.400000095,7.400000095,0,1.940000057,0.9599999785,4.5,0,25,28,245,1142,2380,2380,,,,,,,,73.53145917,44,118,2380.483838,10538,376,22940,,,
2022484408,5/2/2016,10379,7.289999962,7.289999962,0,2.609999895,0.3400000036,4.329999924,0,36,8,277,1119,2473,2473,,,,,,,,77.17174303,50,137,2473.980609,10379,401,23841,,,
2022484408,5/3/2016,12183,8.739999771,8.739999771,0,3.99000001,0.4600000083,4.28000021,0,72,14,250,1104,2752,2752,,,,,,,,83.01962158,51,169,2752.291735,12183,494,26523,,,
2022484408,5/4/2016,11768,8.289999962,8.289999962,0,2.50999999,0.9300000072,4.849999905,0,36,27,272,1105,2649,2649,,,,,,,,82.80337349,54,159,2649.663213,11768,434,25534,,,
2022484408,5/5/2016,11895,8.350000381,8.350000381,0,2.789999962,0.8600000143,4.699999809,0,55,20,253,1112,2609,2609,,,,,,,,80.71003112,55,156,2609.296691,11895,458,25145,,,
2022484408,5/6/2016,10227,7.179999828,7.179999828,0,1.870000005,0.6700000167,4.639999866,0,24,17,295,1104,2498,2498,,,,,,,,81.7220978,60,118,2498.677861,10227,401,24079,,,
2022484408,5/7/2016,6708,4.710000038,4.710000038,0,1.610000014,0.07999999821,3.019999981,0,20,2,149,1269,1995,1995,,,,,,,,76.06818182,52,128,1995.704696,6708,213,19232,,,
2022484408,5/8/2016,3292,2.309999943,2.309999943,0,0,0,2.309999943,0,0,0,135,1305,1848,1848,,,,,,,,76.95872093,53,127,1847.209837,3292,135,17801,,,
2022484408,5/9/2016,13379,9.390000343,9.390000343,0,2.119999886,1.629999995,5.639999866,0,35,47,297,1061,2709,2709,,,,,,,,81.51448232,51,133,2709.330958,13379,496,26109,,,
2022484408,5/10/2016,12798,8.979999542,8.979999542,0,2.220000029,1.210000038,5.559999943,0,57,28,271,1084,2797,2797,,,,,,,,86.58479771,57,166,2797.327929,12798,498,26957,,,
2022484408,5/11/2016,13272,9.319999695,9.319999695,0,4.179999828,1.149999976,3.99000001,0,58,25,224,1133,2544,2544,,,,,,,,83.52272192,55,138,2544.647983,13272,448,24522,,,
2022484408,5/12/2016,9117,6.409999847,6.409999847,0,1.279999971,0.6700000167,4.440000057,0,16,16,236,728,1853,1853,,,,,,,,81.41366601,55,152,1622.962817,7674,268,15640,,,
2026352035,4/12/2016,4414,2.74000001,2.74000001,0,0.1899999976,0.349999994,2.200000048,0,3,8,181,706,1459,1459,,,,,,,,,,,1459.513287,4414,206,18830,504,33,5
2026352035,4/13/2016,4993,3.099999905,3.099999905,0,0,0,3.099999905,0,0,0,238,663,1521,1521,1,531,565,,,,,,,,1521.986346,4993,238,19636,511,24,4
2026352035,4/14/2016,3335,2.069999933,2.069999933,0,0,0,2.049999952,0,0,0,197,653,1431,1431,1,545,568,,,,,,,,1430.912097,3305,197,18461,560,25,5
2026352035,4/15/2016,3821,2.369999886,2.369999886,0,0,0,2.369999886,0,0,0,188,687,1444,1444,1,523,573,,,,,,,,1444.941408,3821,188,18642,517,41,7
2026352035,4/16/2016,2547,1.580000043,1.580000043,0,0,0,1.580000043,0,0,0,150,728,1373,1373,1,524,567,,,,,,,,1373.787227,2547,150,17724,500,57,5
2026352035,4/17/2016,838,0.5199999809,0.5199999809,0,0,0,0.5199999809,0,0,0,60,1053,1214,1214,1,437,498,,,,,,,,1214.969239,838,60,15675,309,18,0
2026352035,4/18/2016,3325,2.059999943,2.059999943,0,0,0,2.059999943,0,0,0,182,1062,1419,1419,,,,,,,,,,,1419.053067,3325,182,18308,169,23,4
2026352035,4/19/2016,2424,1.5,1.5,0,0,0,1.5,0,0,0,141,785,1356,1356,1,498,540,,,,,,,,1356.114947,2424,141,17496,469,41,4
2026352035,4/20/2016,7222,4.480000019,4.480000019,0,0,0,4.480000019,0,0,0,327,623,1667,1667,1,461,510,,,,,,,,1667.162577,7222,327,21509,443,47,0
2026352035,4/21/2016,2467,1.529999971,1.529999971,0,0,0,1.529999971,0,0,0,153,749,1370,1370,1,477,514,,,,,,,,1370.609317,2467,153,17683,510,28,0
2026352035,4/22/2016,2915,1.809999943,1.809999943,0,0,0,1.809999943,0,0,0,162,712,1399,1399,1,520,545,,,,,,,,1399.288018,2915,162,18053,534,26,6
2026352035,4/23/2016,12357,7.710000038,7.710000038,0,0,0,7.710000038,0,0,0,432,458,1916,1916,1,522,554,,,,,,,,1915.892167,12357,432,24718,513,33,4
2026352035,4/24/2016,3490,2.160000086,2.160000086,0,0,0,2.160000086,0,0,0,164,704,1401,1401,1,555,591,,,,,,,,1401.380787,3490,164,18080,549,18,5
2026352035,4/25/2016,6017,3.730000019,3.730000019,0,0,0,3.730000019,0,0,0,260,821,1576,1576,1,506,531,,,,,,,,1576.940938,6017,260,20345,352,7,0
2026352035,4/26/2016,5933,3.680000067,3.680000067,0,0,0,3.680000067,0,0,0,288,1018,1595,1595,,,,,,,,,,,1595.310806,5933,288,20582,113,21,0
2026352035,4/27/2016,6088,3.769999981,3.769999981,0,0,0,3.769999981,0,0,0,286,586,1593,1593,1,508,545,,,,,,,,1593.450566,6088,286,20558,532,31,5
2026352035,4/28/2016,6375,3.950000048,3.950000048,0,0,0,3.950000048,0,0,0,331,626,1649,1649,1,513,545,,,,,,,,1649.800335,6375,331,21285,462,17,4
2026352035,4/29/2016,7604,4.710000038,4.710000038,0,0,0,4.710000038,0,0,0,352,492,1692,1692,1,490,510,,,,,,,,1692.895895,7604,352,21841,557,34,5
2026352035,4/30/2016,4729,2.930000067,2.930000067,0,0,0,2.930000067,0,0,0,233,594,1506,1506,1,573,607,,,,,,,,1506.406836,4729,233,19435,592,17,4
2026352035,5/1/2016,3609,2.279999971,2.279999971,0,0,0,2.279999971,0,0,0,191,716,1447,1447,,,,,,,,,,,1447.654257,3609,191,18677,503,26,4
2026352035,5/2/2016,7018,4.349999905,4.349999905,0,0,0,4.349999905,0,0,0,355,716,1690,1690,,,,,,,,84.13457077,70,122,1690.338065,7018,355,21808,363,6,0
2026352035,5/3/2016,5992,3.720000029,3.720000029,0,0,0,3.720000029,0,0,0,304,981,1604,1604,,,,,,,,,,,1604.301966,5992,304,20698,143,11,1
2026352035,5/4/2016,6564,4.070000172,4.070000172,0,0,0,4.070000172,0,0,0,345,530,1658,1658,,,,,,,,,,,1658.403945,6564,345,21396,541,23,0
2026352035,5/5/2016,12167,7.539999962,7.539999962,0,0,0,7.539999962,0,0,0,475,479,1926,1926,,,,,,,,,,,1926.511033,12167,475,24855,464,21,1
2026352035,5/6/2016,8198,5.079999924,5.079999924,0,0,0,5.079999924,0,0,0,383,511,1736,1736,,,,,,,,,,,1736.921574,8198,383,22409,534,11,1
2026352035,5/7/2016,4193,2.599999905,2.599999905,0,0,0,2.599999905,0,0,0,229,665,1491,1491,,,,,,,,,,,1491.369896,4193,229,19241,521,21,3
2026352035,5/8/2016,5528,3.450000048,3.450000048,0,0,0,3.450000048,0,0,0,258,610,1555,1555,,,,,,,,,,,1555.160626,5528,258,20064,546,24,2
2026352035,5/9/2016,10685,6.619999886,6.619999886,0,0,0,6.599999905,0,0,0,401,543,1869,1869,,,,,,,,98.23390081,70,123,1866.285764,10652,401,24078,478,14,4
2026352035,5/10/2016,254,0.1599999964,0.1599999964,0,0,0,0.1599999964,0,0,0,17,1002,1141,1141,,,,,,,,,,,1141.412249,254,17,14726,389,30,2
2026352035,5/11/2016,8580,5.320000172,5.320000172,0,0,0,5.320000172,0,0,0,330,569,1698,1698,,,,,,,,,,,1698.631635,8580,330,21915,512,25,4
2026352035,5/12/2016,8891,5.510000229,5.510000229,0,0,0,5.510000229,0,0,0,343,330,1364,1364,,,,,,,,,,,1296.199718,8449,320,16723,321,9,0
2320127002,4/12/2016,10725,7.489999771,7.489999771,0,1.169999957,0.3100000024,6.010000229,0,13,9,306,1112,2124,2124,,,,,,,,,,,2124.280006,10725,363,23090,,,
2320127002,4/13/2016,7275,4.900000095,4.900000095,0,0,0,4.900000095,0,0,0,335,1105,2003,2003,,,,,,,,,,,2003.943998,7275,335,21782,,,
2320127002,4/14/2016,3973,2.680000067,2.680000067,0,0,0,2.680000067,0,0,0,191,1249,1696,1696,,,,,,,,,,,1696.112011,3973,191,18436,,,
2320127002,4/15/2016,5205,3.50999999,3.50999999,0,0,0,3.50999999,0,0,0,245,1195,1801,1801,,,,,,,,,,,1801.912009,5205,245,19586,,,
2320127002,4/16/2016,5057,3.410000086,3.410000086,0,0,0,3.400000095,0,0,0,195,1245,1724,1724,,,,,,,,,,,1724.264014,5044,195,18742,,,
2320127002,4/17/2016,6198,4.179999828,4.179999828,0,0,0,4.179999828,0,0,0,249,1191,1852,1852,,,,,,,,,,,1852.880006,6198,249,20140,,,
2320127002,4/18/2016,6559,4.420000076,4.420000076,0,0,0.2599999905,4.139999866,0,0,7,260,1173,1905,1905,,,,,,,,,,,1905.136,6538,274,20708,,,
2320127002,4/19/2016,5997,4.039999962,4.039999962,0,0,0.3799999952,3.660000086,0,0,11,228,1201,1811,1811,,,,,,,,,,,1811.664011,5997,250,19692,,,
2320127002,4/20/2016,7192,4.849999905,4.849999905,0,0,0.4900000095,4.340000153,0,0,11,283,1146,1922,1922,,,,,,,,,,,1922.616006,7162,305,20898,,,
2320127002,4/21/2016,3404,2.289999962,2.289999962,0,0.05999999866,0.4199999869,1.809999943,0,1,10,127,1302,1610,1610,,,,,,,,,,,1610.920015,3404,150,17510,,,
2320127002,4/22/2016,5583,3.75999999,3.75999999,0,0,0,3.75999999,0,0,0,266,1174,1851,1851,,,,,,,,,,,1851.960005,5583,266,20130,,,
2320127002,4/23/2016,5079,3.420000076,3.420000076,0,0,0,3.420000076,0,0,0,242,1129,1804,1804,1,61,69,,,,,,,,1804.304005,5079,242,19612,61,4,4
2320127002,4/24/2016,4165,2.809999943,2.809999943,0,0,0,2.799999952,0,0,0,204,1236,1725,1725,,,,,,,,,,,1725.184008,4159,204,18752,,,
2320127002,4/25/2016,3588,2.420000076,2.420000076,0,0.2300000042,0.200000003,1.99000001,0,3,5,152,1280,1654,1654,,,,,,,,,,,1654.344011,3588,171,17982,,,
2320127002,4/26/2016,3409,2.299999952,2.299999952,0,0,0,2.299999952,0,0,0,147,1293,1632,1632,,,,,,,,,,,1632.816013,3409,147,17748,,,
2320127002,4/27/2016,1715,1.159999967,1.159999967,0,0,0,1.159999967,0,0,0,82,1358,1481,1481,,,,,,,,,,,1481.384019,1715,82,16102,,,
2320127002,4/28/2016,1532,1.029999971,1.029999971,0,0,0,1.029999971,0,0,0,76,1364,1473,1473,,,,,,,,,,,1473.288019,1532,76,16014,,,
2320127002,4/29/2016,924,0.6200000048,0.6200000048,0,0,0,0.6200000048,0,0,0,45,1395,1410,1410,,,,,,,,,,,1410.728021,924,45,15334,,,
2320127002,4/30/2016,4571,3.079999924,3.079999924,0,0,0,3.069999933,0,0,0,234,1206,1779,1779,,,,,,,,,,,1779.096005,4558,234,19338,,,
2320127002,5/1/2016,772,0.5199999809,0.5199999809,0,0,0,0.5199999809,0,0,0,40,1400,1403,1403,,,,,,,,,,,1403.736021,772,40,15258,,,
2320127002,5/2/2016,3634,2.450000048,2.450000048,0,0.3600000143,0.2099999934,1.879999995,0,5,6,123,1306,1613,1613,,,,,,,,,,,1613.496017,3634,150,17538,,,
2320127002,5/3/2016,7443,5.019999981,5.019999981,0,1.49000001,0.3700000048,3.160000086,0,20,10,206,1204,1878,1878,,,,,,,,,,,1878.824012,7443,286,20422,,,
2320127002,5/4/2016,1201,0.8100000024,0.8100000024,0,0,0,0.8100000024,0,0,0,52,1388,1426,1426,,,,,,,,,,,1426.736021,1201,52,15508,,,
2320127002,5/5/2016,5202,3.50999999,3.50999999,0,0,0.3899999857,3.109999895,0,0,11,223,1206,1780,1780,,,,,,,,,,,1780.752011,5202,245,19356,,,
2320127002,5/6/2016,4878,3.289999962,3.289999962,0,0,0,3.289999962,0,0,0,204,1236,1742,1742,,,,,,,,,,,1742.664011,4878,204,18942,,,
2320127002,5/7/2016,7379,4.96999979,4.96999979,0,0,0,4.96999979,0,0,0,319,1121,1972,1972,,,,,,,,,,,1972.664004,7379,319,21442,,,
2320127002,5/8/2016,5161,3.480000019,3.480000019,0,0,0,3.470000029,0,0,0,247,1193,1821,1821,,,,,,,,,,,1821.968003,5153,247,19804,,,
2320127002,5/9/2016,3090,2.079999924,2.079999924,0,0,0,2.079999924,0,0,0,145,1295,1630,1630,,,,,,,,,,,1630.240009,3090,145,17720,,,
2320127002,5/10/2016,6227,4.199999809,4.199999809,0,0,0,4.199999809,0,0,0,290,1150,1899,1899,,,,,,,,,,,1899.064003,6227,290,20642,,,
2320127002,5/11/2016,6424,4.329999924,4.329999924,0,0,0,4.329999924,0,0,0,300,1140,1903,1903,,,,,,,,,,,1903.664006,6424,300,20692,,,
2320127002,5/12/2016,2661,1.789999962,1.789999962,0,0,0,1.789999962,0,0,0,128,830,1125,1125,,,,,,,,,,,1064.256008,2564,124,11568,,,
2347167796,4/12/2016,10113,6.829999924,6.829999924,0,2,0.6200000048,4.199999809,0,28,13,320,964,2344,2344,,,,,,,,86.08233378,57,172,2344.351418,10113,430,24924,107,6,2
2347167796,4/13/2016,10352,7.010000229,7.010000229,0,1.659999967,1.940000057,3.410000086,0,19,32,195,676,2038,2038,1,467,531,,,,,,,,2038.75048,10352,316,21675,441,75,2
2347167796,4/14/2016,10129,6.699999809,6.699999809,0,0.01999999955,2.74000001,3.940000057,0,1,48,206,705,2010,2010,1,445,489,,,,,,,,2010.626543,10129,305,21376,450,27,3
2347167796,4/15/2016,10465,6.920000076,6.920000076,0,0.0700000003,1.419999957,5.429999828,0,1,24,284,720,2133,2133,1,452,504,,,,,,,,2133.374841,10465,335,22681,366,42,3
2347167796,4/16/2016,22244,15.07999992,15.07999992,0,5.449999809,4.099999905,5.53000021,0,66,72,268,968,2670,2670,,,,,,,,,,,2670.551496,22244,610,28392,62,4,0
2347167796,4/17/2016,5472,3.619999886,3.619999886,0,0.07999999821,0.2800000012,3.25999999,0,1,7,249,508,1882,1882,1,556,602,,,,,,,,1882.610883,5472,266,20015,627,43,5
2347167796,4/18/2016,8247,5.449999809,5.449999809,0,0.7900000215,0.8600000143,3.789999962,0,11,16,206,678,1944,1944,1,500,557,,,,,,,,1944.596419,8247,271,20674,460,63,6
2347167796,4/19/2016,6711,4.440000057,4.440000057,0,0,0,4.440000057,0,0,7,382,648,2346,2346,1,465,514,,,,,,,,2346.044503,6711,396,24942,372,28,3
2347167796,4/20/2016,10999,7.269999981,7.269999981,0,0.6800000072,1.809999943,4.78000021,0,11,43,269,1011,2198,2198,,,,,,,,,,,2198.276242,10999,388,23371,98,8,0
2347167796,4/21/2016,10080,6.75,6.75,0,1.850000024,1.529999971,3.380000114,0,23,26,208,761,2048,2048,1,460,484,,,,,,,,2048.8149,10080,329,21782,400,18,4
2347167796,4/22/2016,7804,5.159999847,5.159999847,0,0.5600000024,1.679999948,2.920000076,0,9,27,206,781,1946,1946,1,405,461,,,,,,,,1946.195439,7804,287,20691,367,47,3
2347167796,4/23/2016,16901,11.36999989,11.36999989,0,2.779999971,1.450000048,7.150000095,0,32,35,360,591,2629,2629,1,374,386,,,,,,,,2629.259162,16901,526,27953,407,15,0
2347167796,4/24/2016,9471,6.260000229,6.260000229,0,0,0,6.260000229,0,0,0,360,584,2187,2187,1,442,459,,,,,,,,2186.612798,9471,360,23247,482,14,0
2347167796,4/25/2016,9482,6.380000114,6.380000114,0,1.269999981,0.5199999809,4.599999905,0,15,11,277,653,2095,2095,1,433,471,,,,,,,,2095.186481,9482,344,22275,433,48,3
2347167796,4/26/2016,5980,3.950000048,3.950000048,0,0,0,3.950000048,0,0,0,227,732,1861,1861,1,436,490,,,,,,,,1861.1652,5980,227,19787,431,46,3
2347167796,4/27/2016,11423,7.579999924,7.579999924,0,1.860000014,0.400000006,5.320000172,0,26,9,295,623,2194,2194,1,448,499,,,,,,,,2194.231658,11423,391,23328,432,49,6
2347167796,4/28/2016,5439,3.599999905,3.599999905,0,0,0,3.599999905,0,0,0,229,764,1854,1854,1,408,450,,,,,,,,1854.769119,5439,229,19719,414,32,1
2347167796,4/29/2016,42,0.02999999933,0.02999999933,0,0,0,0.02999999933,0,0,0,4,2,403,403,1,411,473,,,,,,,,344.7298923,25,2,3665,353,57,2
2873212765,4/12/2016,8796,5.909999847,5.909999847,0,0.1099999994,0.9300000072,4.880000114,0,2,21,356,1061,1982,1982,,,,,,,,,,,1982.323109,8796,404,22570,,,
2873212765,4/13/2016,7618,5.119999886,5.119999886,0,0,0.2199999988,4.880000114,0.01999999955,0,8,404,1028,2004,2004,,,,,,,,,,,2004.280608,7618,420,22820,,,
2873212765,4/14/2016,7910,5.320000172,5.320000172,0,0,0,5.320000172,0,0,0,331,1109,1893,1893,,,,,,,,,,,1893.26349,7910,331,21556,,,
2873212765,4/15/2016,8482,5.699999809,5.699999809,0,0,0,5.690000057,0.009999999776,0,0,448,992,2063,2063,,,,,,,,,,,2063.653688,8482,448,23496,,,
2873212765,4/16/2016,9685,6.650000095,6.650000095,0,3.109999895,0.01999999955,3.50999999,0.009999999776,47,1,305,1087,2148,2148,,,,,,,,,,,2148.571249,9677,448,24484,,,
2873212765,4/17/2016,2524,1.700000048,1.700000048,0,0,0.349999994,1.340000033,0,0,8,160,1272,1529,1529,,,,,,,,,,,1529.998614,2524,176,17420,,,
2873212765,4/18/2016,7762,5.239999771,5.239999771,0,0.0700000003,0.2800000012,4.889999866,0,1,6,311,1122,1890,1890,,,,,,,,,,,1890.189436,7762,326,21521,,,
2873212765,4/19/2016,7948,5.369999886,5.369999886,0,0,0,5.360000134,0,0,0,389,1051,1956,1956,,,,,,,,,,,1956.940237,7948,389,22281,,,
2873212765,4/20/2016,9202,6.300000191,6.300000191,0,1.50999999,0.1199999973,4.659999847,0.009999999776,22,5,378,1035,2094,2094,,,,,,,,,,,2102.773178,9202,454,23940,,,
2873212765,4/21/2016,8859,5.980000019,5.980000019,0,0.1299999952,0.3700000048,5.46999979,0.009999999776,2,10,371,1057,1970,1970,,,,56.70000076,21.45000076,,TRUE,,,,1970.161024,8859,397,22529,,,
2873212765,4/22/2016,7286,4.900000095,4.900000095,0,0.4600000083,0,4.420000076,0.01999999955,46,0,366,1028,2241,2241,,,,,,,,,,,1950.484771,7286,389,22304,,,
2873212765,4/23/2016,9317,6.349999905,6.349999905,0,2.089999914,0.2300000042,4.019999981,0.009999999776,28,5,330,1077,2021,2021,,,,,,,,,,,2021.056922,9317,424,23111,,,
2873212765,4/24/2016,6873,4.679999828,4.679999828,0,3,0.05999999866,1.620000005,0,46,1,190,1203,1898,1898,,,,,,,,,,,1898.159944,6873,330,21696,,,
2873212765,4/25/2016,7373,4.949999809,4.949999809,0,0,0,4.949999809,0,0,0,359,1081,1907,1907,,,,,,,,,,,1907.109573,7373,359,21808,,,
2873212765,4/26/2016,8242,5.539999962,5.539999962,0,0.1199999973,0.1800000072,5.239999771,0,2,5,309,1124,1882,1882,,,,,,,,,,,1882.973373,8242,325,21532,,,
2873212765,4/27/2016,3516,2.359999895,2.359999895,0,0,0,2.359999895,0,46,0,197,1197,1966,1966,,,,,,,,,,,1966.545845,3516,335,22478,,,
2873212765,4/28/2016,7913,5.409999847,5.409999847,0,2.160000086,0.3400000036,2.910000086,0,28,7,213,1192,1835,1835,,,,,,,,,,,1835.837821,7913,311,20993,,,
2873212765,4/29/2016,7365,4.949999809,4.949999809,0,1.360000014,1.409999967,2.180000067,0,20,23,206,1191,1780,1780,,,,,,,,,,,1780.481969,7365,312,20360,,,
2873212765,4/30/2016,8452,5.679999828,5.679999828,0,0.3300000131,1.080000043,4.260000229,0.009999999776,5,20,248,1167,1830,1830,,,,,,,,,,,1830.678271,8452,303,20934,,,
2873212765,5/1/2016,7399,4.96999979,4.96999979,0,0.4900000095,1.039999962,3.440000057,0,7,18,196,1219,1739,1739,,,,,,,,,,,1739.73027,7399,253,19894,,,
2873212765,5/2/2016,7525,5.059999943,5.059999943,0,0,0.2099999934,4.829999924,0.01999999955,0,7,334,1099,1878,1878,,,,,,,,,,,1878.775775,7525,348,21484,,,
2873212765,5/3/2016,7412,4.980000019,4.980000019,0,0.05999999866,0.25,4.659999847,0.009999999776,1,6,363,1070,1906,1906,,,,,,,,,,,1906.060175,7412,378,21796,,,
2873212765,5/4/2016,8278,5.559999943,5.559999943,0,0,0,5.559999943,0,0,0,420,1020,2015,2015,,,,,,,,,,,2015.022877,8278,420,23042,,,
2873212765,5/5/2016,8314,5.610000134,5.610000134,0,0.7799999714,0.8000000119,4.03000021,0,13,23,311,1093,1971,1971,,,,,,,,,,,1971.385322,8314,396,22543,,,
2873212765,5/6/2016,7063,4.75,4.75,0,0,0.1199999973,4.610000134,0.009999999776,0,5,370,1065,1910,1910,,,,,,,,,,,1910.782474,7063,380,21850,,,
2873212765,5/7/2016,4940,3.380000114,3.380000114,0,2.279999971,0.5500000119,0.5500000119,0,75,11,52,1302,1897,1897,,,,,,,,,,,1897.635244,4940,299,21690,,,
2873212765,5/8/2016,8168,5.539999962,5.539999962,0,2.900000095,0,2.640000105,0,46,0,326,1068,2096,2096,,,,,,,,,,,2096.671449,8168,464,23966,,,
2873212765,5/9/2016,7726,5.190000057,5.190000057,0,0,0,5.190000057,0,0,0,345,1095,1906,1906,,,,,,,,,,,1906.934674,7726,345,21806,,,
2873212765,5/10/2016,8275,5.559999943,5.559999943,0,0,0,5.550000191,0.009999999776,0,0,373,1067,1962,1962,,,,,,,,,,,1962.377975,8275,373,22440,,,
2873212765,5/11/2016,6440,4.329999924,4.329999924,0,0,0,4.320000172,0.009999999776,0,0,319,1121,1826,1826,,,,,,,,,,,1817.910575,6440,319,20788,,,
2873212765,5/12/2016,7566,5.110000134,5.110000134,0,0,0,5.110000134,0,0,0,268,720,1431,1431,,,,57.29999924,21.69000053,,TRUE,,,,1393.671725,7475,259,15857,,,
3372868164,4/12/2016,4747,3.24000001,3.24000001,0,0,0,3.230000019,0.009999999776,0,0,280,1160,1788,1788,,,,,,,,,,,1788.106539,4747,280,19118,,,
3372868164,4/13/2016,9715,6.630000114,6.630000114,0,0.9900000095,0.3400000036,5.269999981,0.01999999955,16,8,371,1045,2093,2093,,,,,,,,,,,2093.201403,9715,435,22380,,,
3372868164,4/14/2016,8844,6.03000021,6.03000021,0,0.3400000036,1.029999971,4.650000095,0.009999999776,6,25,370,1039,2065,2065,,,,,,,,,,,2065.329464,8844,438,22082,,,
3372868164,4/15/2016,7451,5.079999924,5.079999924,0,0,0,5.059999943,0.01999999955,0,0,335,1105,1908,1908,,,,,,,,,,,1908.386123,7451,335,20404,,,
3372868164,4/16/2016,6905,4.730000019,4.730000019,0,0,0,4.699999809,0.02999999933,0,0,356,1084,1908,1908,,,,,,,,,,,1908.105531,6905,356,20401,,,
3372868164,4/17/2016,8199,5.880000114,5.880000114,0,1.409999967,0.1000000015,4.360000134,0.009999999776,11,2,322,1105,1964,1964,,,,,,,,,,,1964.410591,8199,359,21003,,,
3372868164,4/18/2016,6798,4.639999866,4.639999866,0,1.080000043,0.200000003,3.349999905,0,20,7,343,1070,2014,2014,,,,,,,,,,,2014.075022,6798,417,21534,,,
3372868164,4/19/2016,7711,5.260000229,5.260000229,0,0,0,5.239999771,0.01999999955,0,0,376,1064,1985,1985,,,,,,,,,,,1985.828965,7711,376,21232,,,
3372868164,4/20/2016,4880,3.329999924,3.329999924,0,0.8399999738,0.09000000358,2.380000114,0.01999999955,15,3,274,1148,1867,1867,,,,,,,,,,,1867.981158,4880,325,19972,,,
3372868164,4/21/2016,8857,6.070000172,6.070000172,0,1.149999976,0.2599999905,4.639999866,0.009999999776,18,9,376,1037,2124,2124,,,,,,,,,,,2124.159835,8857,448,22711,,,
3372868164,4/22/2016,3843,2.619999886,2.619999886,0,0,0,2.609999895,0.009999999776,0,0,206,1234,1669,1669,,,,,,,,,,,1669.510497,3843,206,17850,,,
3372868164,4/23/2016,7396,5.070000172,5.070000172,0,1.399999976,0.07999999821,3.579999924,0,20,2,303,1115,1995,1995,,,,,,,,,,,1995.462551,7396,367,21335,,,
