user_id,activity_hour,activity_date,calories,total_intensity,average_intensity,steps,avg_hr,min_hr,max_hr,total_calories_minute,total_steps_minute,total_intensity_minute,total_mets_minute,minutes_stage1,minutes_stage2,minutes_stage3
3372868164,4/13/2016 2:00:00,4/13/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/13/2016 3:00:00,4/13/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/13/2016 4:00:00,4/13/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/13/2016 5:00:00,4/13/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/13/2016 6:00:00,4/13/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/13/2016 7:00:00,4/13/2016,65,6,0,55,,,,65.09687972,55,6,696,,,
3372868164,4/13/2016 8:00:00,4/13/2016,80,16,0,237,,,,80.43580032,237,16,860,,,
3372868164,4/13/2016 9:00:00,4/13/2016,112,35,1,605,,,,111.6748208,605,35,1194,,,
3372868164,4/13/2016 10:00:00,4/13/2016,237,94,2,2185,,,,237.3791406,2185,94,2538,,,
3372868164,4/13/2016 11:00:00,4/13/2016,96,27,0,373,,,,95.96178019,373,27,1026,,,
3372868164,4/13/2016 12:00:00,4/13/2016,129,44,1,1449,,,,128.5102215,1449,44,1374,,,
3372868164,4/13/2016 13:00:00,4/13/2016,91,21,0,675,,,,90.72409999,675,21,970,,,
3372868164,4/13/2016 14:00:00,4/13/2016,140,43,1,1481,,,,140.2950011,1481,43,1500,,,
3372868164,4/13/2016 15:00:00,4/13/2016,97,24,0,541,,,,97.27120042,541,24,1040,,,
3372868164,4/13/2016 16:00:00,4/13/2016,103,31,1,478,,,,103.257121,478,31,1104,,,
3372868164,4/13/2016 17:00:00,4/13/2016,97,24,0,423,,,,96.89708042,423,24,1036,,,
3372868164,4/13/2016 18:00:00,4/13/2016,96,25,0,428,,,,96.14884055,428,25,1028,,,
3372868164,4/13/2016 19:00:00,4/13/2016,90,18,0,469,,,,89.60174036,469,18,958,,,
3372868164,4/13/2016 20:00:00,4/13/2016,89,20,0,272,,,,88.85349989,272,20,950,,,
3372868164,4/13/2016 21:00:00,4/13/2016,61,3,0,30,,,,60.60743964,30,3,648,,,
3372868164,4/13/2016 22:00:00,4/13/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/13/2016 23:00:00,4/13/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/14/2016 0:00:00,4/14/2016,57,1,0,0,,,,57.42741955,0,1,614,,,
3372868164,4/14/2016 1:00:00,4/14/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/14/2016 2:00:00,4/14/2016,57,1,0,0,,,,57.42741955,0,1,614,,,
3372868164,4/14/2016 3:00:00,4/14/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/14/2016 4:00:00,4/14/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/14/2016 5:00:00,4/14/2016,68,8,0,41,,,,67.52865958,41,8,722,,,
3372868164,4/14/2016 6:00:00,4/14/2016,73,12,0,157,,,,72.76633978,157,12,778,,,
3372868164,4/14/2016 7:00:00,4/14/2016,88,20,0,386,,,,88.10526085,386,20,942,,,
3372868164,4/14/2016 8:00:00,4/14/2016,105,30,1,737,,,,105.1277206,737,30,1124,,,
3372868164,4/14/2016 9:00:00,4/14/2016,94,24,0,431,,,,93.53000021,431,24,1000,,,
3372868164,4/14/2016 10:00:00,4/14/2016,112,32,1,792,,,,112.4230607,792,32,1202,,,
3372868164,4/14/2016 11:00:00,4/14/2016,189,74,1,1549,,,,188.9306018,1549,74,2020,,,
3372868164,4/14/2016 12:00:00,4/14/2016,73,11,0,130,,,,73.14045966,130,11,782,,,
3372868164,4/14/2016 13:00:00,4/14/2016,98,25,0,631,,,,97.83238065,631,25,1046,,,
3372868164,4/14/2016 14:00:00,4/14/2016,122,40,1,810,,,,121.9631207,810,40,1304,,,
3372868164,4/14/2016 15:00:00,4/14/2016,114,37,1,402,,,,113.7324814,402,37,1216,,,
3372868164,4/14/2016 16:00:00,4/14/2016,87,19,0,298,,,,86.79584038,298,19,928,,,
3372868164,4/14/2016 17:00:00,4/14/2016,89,22,0,218,,,,88.85350013,218,22,950,,,
3372868164,4/14/2016 18:00:00,4/14/2016,103,25,0,576,,,,102.8830007,576,25,1100,,,
3372868164,4/14/2016 19:00:00,4/14/2016,108,34,1,1372,,,,108.1206802,1372,34,1156,,,
3372868164,4/14/2016 20:00:00,4/14/2016,80,15,0,237,,,,80.4358002,237,15,860,,,
3372868164,4/14/2016 21:00:00,4/14/2016,62,4,0,51,,,,62.10391975,51,4,664,,,
3372868164,4/14/2016 22:00:00,4/14/2016,62,4,0,26,,,,61.72979975,26,4,660,,,
3372868164,4/14/2016 23:00:00,4/14/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/15/2016 0:00:00,4/15/2016,59,2,0,0,,,,58.73683953,0,2,628,,,
3372868164,4/15/2016 1:00:00,4/15/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/15/2016 2:00:00,4/15/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/15/2016 3:00:00,4/15/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/15/2016 4:00:00,4/15/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/15/2016 5:00:00,4/15/2016,60,3,0,0,,,,60.04625952,0,3,642,,,
3372868164,4/15/2016 6:00:00,4/15/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/15/2016 7:00:00,4/15/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/15/2016 8:00:00,4/15/2016,82,18,0,243,,,,82.11933994,243,18,878,,,
3372868164,4/15/2016 9:00:00,4/15/2016,99,29,0,499,,,,98.58062112,499,29,1054,,,
3372868164,4/15/2016 10:00:00,4/15/2016,79,14,0,248,,,,78.75225973,248,14,842,,,
3372868164,4/15/2016 11:00:00,4/15/2016,122,39,1,1180,,,,122.3372415,1180,39,1308,,,
3372868164,4/15/2016 12:00:00,4/15/2016,111,32,1,695,,,,110.5524609,695,32,1182,,,
3372868164,4/15/2016 13:00:00,4/15/2016,73,8,0,268,,,,72.5792799,268,8,776,,,
3372868164,4/15/2016 14:00:00,4/15/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/15/2016 15:00:00,4/15/2016,110,32,1,927,,,,109.6171613,927,32,1172,,,
3372868164,4/15/2016 16:00:00,4/15/2016,96,24,0,578,,,,96.14884091,578,24,1028,,,
3372868164,4/15/2016 17:00:00,4/15/2016,98,25,0,489,,,,97.64532053,489,25,1044,,,
3372868164,4/15/2016 18:00:00,4/15/2016,128,37,1,836,,,,127.7619807,836,37,1366,,,
3372868164,4/15/2016 19:00:00,4/15/2016,116,32,1,869,,,,116.351321,869,32,1244,,,
3372868164,4/15/2016 20:00:00,4/15/2016,96,26,0,445,,,,95.77472067,445,26,1024,,,
3372868164,4/15/2016 21:00:00,4/15/2016,76,14,0,174,,,,76.32047987,174,14,816,,,
3372868164,4/15/2016 22:00:00,4/15/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/15/2016 23:00:00,4/15/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/16/2016 0:00:00,4/16/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/16/2016 1:00:00,4/16/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/16/2016 2:00:00,4/16/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/16/2016 3:00:00,4/16/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/16/2016 4:00:00,4/16/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/16/2016 5:00:00,4/16/2016,75,13,0,222,,,,75.38518012,222,13,806,,,
3372868164,4/16/2016 6:00:00,4/16/2016,81,17,0,94,,,,80.62285984,94,17,862,,,
3372868164,4/16/2016 7:00:00,4/16/2016,123,40,1,846,,,,122.6178308,846,40,1311,,,
3372868164,4/16/2016 8:00:00,4/16/2016,110,34,1,1018,,,,109.9912806,1018,34,1176,,,
3372868164,4/16/2016 9:00:00,4/16/2016,90,22,0,405,,,,89.60173964,405,22,958,,,
3372868164,4/16/2016 10:00:00,4/16/2016,123,41,1,833,,,,122.5243012,833,41,1310,,,
3372868164,4/16/2016 11:00:00,4/16/2016,95,23,0,538,,,,95.40060055,538,23,1020,,,
3372868164,4/16/2016 12:00:00,4/16/2016,109,34,1,473,,,,109.243041,473,34,1168,,,
3372868164,4/16/2016 13:00:00,4/16/2016,88,17,0,344,,,,87.73114026,344,17,938,,,
3372868164,4/16/2016 14:00:00,4/16/2016,75,9,0,804,,,,74.824,804,9,800,,,
3372868164,4/16/2016 15:00:00,4/16/2016,98,28,0,427,,,,97.64532042,427,28,1044,,,
3372868164,4/16/2016 16:00:00,4/16/2016,67,8,0,50,,,,67.15453983,50,8,718,,,
3372868164,4/16/2016 17:00:00,4/16/2016,79,16,0,241,,,,79.12638021,241,16,846,,,
3372868164,4/16/2016 18:00:00,4/16/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/16/2016 19:00:00,4/16/2016,80,16,0,197,,,,80.43579984,197,16,860,,,
3372868164,4/16/2016 20:00:00,4/16/2016,93,25,0,367,,,,92.59470046,367,25,990,,,
3372868164,4/16/2016 21:00:00,4/16/2016,73,12,0,46,,,,72.95340014,46,12,780,,,
3372868164,4/16/2016 22:00:00,4/16/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/16/2016 23:00:00,4/16/2016,57,1,0,0,,,,57.42741955,0,1,614,,,
3372868164,4/17/2016 0:00:00,4/17/2016,59,2,0,37,,,,58.92389965,37,2,630,,,
3372868164,4/17/2016 1:00:00,4/17/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/17/2016 2:00:00,4/17/2016,57,1,0,0,,,,57.42741955,0,1,614,,,
3372868164,4/17/2016 3:00:00,4/17/2016,59,2,0,0,,,,58.73683953,0,2,628,,,
3372868164,4/17/2016 4:00:00,4/17/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/17/2016 5:00:00,4/17/2016,57,1,0,0,,,,57.42741955,0,1,614,,,
3372868164,4/17/2016 6:00:00,4/17/2016,65,6,0,51,,,,64.90981984,51,6,694,,,
3372868164,4/17/2016 7:00:00,4/17/2016,100,28,0,588,,,,99.70298076,588,28,1066,,,
3372868164,4/17/2016 8:00:00,4/17/2016,103,24,0,803,,,,102.6959403,803,24,1098,,,
3372868164,4/17/2016 9:00:00,4/17/2016,71,10,0,103,,,,70.5216198,103,10,754,,,
3372868164,4/17/2016 10:00:00,4/17/2016,64,5,0,79,,,,63.97451961,79,5,684,,,
3372868164,4/17/2016 11:00:00,4/17/2016,83,18,0,380,,,,82.68052054,380,18,884,,,
3372868164,4/17/2016 12:00:00,4/17/2016,103,29,0,570,,,,102.6959404,570,29,1098,,,
3372868164,4/17/2016 13:00:00,4/17/2016,63,4,0,129,,,,62.66509962,129,4,670,,,
3372868164,4/17/2016 14:00:00,4/17/2016,93,20,0,563,,,,92.59469986,563,20,990,,,
3372868164,4/17/2016 15:00:00,4/17/2016,215,71,1,2478,,,,214.838411,2478,71,2297,,,
3372868164,4/17/2016 16:00:00,4/17/2016,77,15,0,154,,,,77.06872022,154,15,824,,,
3372868164,4/17/2016 17:00:00,4/17/2016,96,26,0,442,,,,96.33590031,442,26,1030,,,
3372868164,4/17/2016 18:00:00,4/17/2016,88,20,0,382,,,,87.54408002,382,20,936,,,
3372868164,4/17/2016 19:00:00,4/17/2016,116,37,1,734,,,,116.3513216,734,37,1244,,,
3372868164,4/17/2016 20:00:00,4/17/2016,100,28,0,668,,,,99.89004016,668,28,1068,,,
3372868164,4/17/2016 21:00:00,4/17/2016,66,7,0,30,,,,66.03217995,30,7,706,,,
3372868164,4/17/2016 22:00:00,4/17/2016,63,5,0,8,,,,63.03921974,8,5,674,,,
3372868164,4/17/2016 23:00:00,4/17/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/18/2016 0:00:00,4/18/2016,57,1,0,7,,,,57.42741955,7,1,614,,,
3372868164,4/18/2016 1:00:00,4/18/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/18/2016 2:00:00,4/18/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/18/2016 3:00:00,4/18/2016,57,1,0,0,,,,57.42741955,0,1,614,,,
3372868164,4/18/2016 4:00:00,4/18/2016,59,2,0,0,,,,58.73683953,0,2,628,,,
3372868164,4/18/2016 5:00:00,4/18/2016,65,6,0,86,,,,65.09687996,86,6,696,,,
3372868164,4/18/2016 6:00:00,4/18/2016,70,10,0,86,,,,69.96043968,86,10,748,,,
3372868164,4/18/2016 7:00:00,4/18/2016,61,3,0,34,,,,60.79449976,34,3,650,,,
3372868164,4/18/2016 8:00:00,4/18/2016,116,40,1,554,,,,115.9772005,554,40,1240,,,
3372868164,4/18/2016 9:00:00,4/18/2016,100,31,1,552,,,,100.4512209,552,31,1074,,,
3372868164,4/18/2016 10:00:00,4/18/2016,251,101,2,2269,,,,250.6604006,2269,101,2680,,,
3372868164,4/18/2016 11:00:00,4/18/2016,103,31,1,313,,,,103.0700604,313,31,1102,,,
3372868164,4/18/2016 12:00:00,4/18/2016,68,5,0,185,,,,67.71572006,185,5,724,,,
3372868164,4/18/2016 13:00:00,4/18/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/18/2016 14:00:00,4/18/2016,90,22,0,415,,,,89.97586036,415,22,962,,,
3372868164,4/18/2016 15:00:00,4/18/2016,94,25,0,412,,,,93.90412033,412,25,1004,,,
3372868164,4/18/2016 16:00:00,4/18/2016,103,31,1,492,,,,102.8830003,492,31,1100,,,
3372868164,4/18/2016 17:00:00,4/18/2016,95,27,0,275,,,,95.02648032,275,27,1016,,,
3372868164,4/18/2016 18:00:00,4/18/2016,101,29,0,447,,,,100.8253413,447,29,1078,,,
3372868164,4/18/2016 19:00:00,4/18/2016,87,21,0,342,,,,86.79584014,342,21,928,,,
3372868164,4/18/2016 20:00:00,4/18/2016,94,26,0,329,,,,93.53000093,329,26,1000,,,
3372868164,4/18/2016 21:00:00,4/18/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/18/2016 22:00:00,4/18/2016,63,5,0,0,,,,63.22627986,0,5,676,,,
3372868164,4/18/2016 23:00:00,4/18/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/19/2016 0:00:00,4/19/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/19/2016 1:00:00,4/19/2016,57,1,0,0,,,,57.42741955,0,1,614,,,
3372868164,4/19/2016 2:00:00,4/19/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/19/2016 3:00:00,4/19/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/19/2016 4:00:00,4/19/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/19/2016 5:00:00,4/19/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/19/2016 6:00:00,4/19/2016,57,1,0,0,,,,57.42741955,0,1,614,,,
3372868164,4/19/2016 7:00:00,4/19/2016,65,6,0,131,,,,64.90982008,131,6,694,,,
3372868164,4/19/2016 8:00:00,4/19/2016,62,4,0,113,,,,62.47803974,113,4,668,,,
3372868164,4/19/2016 9:00:00,4/19/2016,94,26,0,357,,,,94.09118056,357,26,1006,,,
3372868164,4/19/2016 10:00:00,4/19/2016,94,27,0,380,,,,94.27824032,380,27,1008,,,
3372868164,4/19/2016 11:00:00,4/19/2016,137,46,1,628,,,,136.9279218,628,46,1464,,,
3372868164,4/19/2016 12:00:00,4/19/2016,96,25,0,294,,,,95.77472055,294,25,1024,,,
3372868164,4/19/2016 13:00:00,4/19/2016,103,29,0,497,,,,103.0700604,497,29,1102,,,
3372868164,4/19/2016 14:00:00,4/19/2016,123,39,1,1002,,,,122.7113615,1002,39,1312,,,
3372868164,4/19/2016 15:00:00,4/19/2016,92,23,0,352,,,,92.40764082,352,23,988,,,
3372868164,4/19/2016 16:00:00,4/19/2016,71,8,0,162,,,,70.70867968,162,8,756,,,
3372868164,4/19/2016 17:00:00,4/19/2016,114,28,0,1118,,,,113.9195406,1118,28,1218,,,
3372868164,4/19/2016 18:00:00,4/19/2016,123,40,1,1048,,,,122.7113614,1048,40,1312,,,
3372868164,4/19/2016 19:00:00,4/19/2016,96,15,0,767,,,,95.96178019,767,15,1026,,,
3372868164,4/19/2016 20:00:00,4/19/2016,64,5,0,54,,,,63.97451961,54,5,684,,,
3372868164,4/19/2016 21:00:00,4/19/2016,82,14,0,401,,,,82.49346018,401,14,882,,,
3372868164,4/19/2016 22:00:00,4/19/2016,88,22,0,184,,,,88.47937989,184,22,946,,,
3372868164,4/19/2016 23:00:00,4/19/2016,85,17,0,223,,,,85.48642051,223,17,914,,,
3372868164,4/20/2016 0:00:00,4/20/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/20/2016 1:00:00,4/20/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/20/2016 2:00:00,4/20/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/20/2016 3:00:00,4/20/2016,59,2,0,0,,,,58.92389965,0,2,630,,,
3372868164,4/20/2016 4:00:00,4/20/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/20/2016 5:00:00,4/20/2016,58,1,0,0,,,,57.61447966,0,1,616,,,
3372868164,4/20/2016 6:00:00,4/20/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/20/2016 7:00:00,4/20/2016,59,2,0,47,,,,58.92389965,47,2,630,,,
3372868164,4/20/2016 8:00:00,4/20/2016,92,23,0,410,,,,91.84646022,410,23,982,,,
3372868164,4/20/2016 9:00:00,4/20/2016,104,32,1,559,,,,104.1924202,559,32,1114,,,
3372868164,4/20/2016 10:00:00,4/20/2016,73,11,0,169,,,,73.32751954,169,11,784,,,
3372868164,4/20/2016 11:00:00,4/20/2016,64,6,0,55,,,,64.34863973,55,6,688,,,
3372868164,4/20/2016 12:00:00,4/20/2016,77,14,0,260,,,,77.44284034,260,14,828,,,
3372868164,4/20/2016 13:00:00,4/20/2016,77,14,0,142,,,,76.88165975,142,14,822,,,
3372868164,4/20/2016 14:00:00,4/20/2016,215,86,1,1549,,,,214.744881,1549,86,2296,,,
3372868164,4/20/2016 15:00:00,4/20/2016,87,22,0,181,,,,87.35702014,181,22,934,,,
3372868164,4/20/2016 16:00:00,4/20/2016,125,41,1,721,,,,125.3302006,721,41,1340,,,
3372868164,4/20/2016 17:00:00,4/20/2016,85,20,0,200,,,,84.92524052,200,20,908,,,
3372868164,4/20/2016 18:00:00,4/20/2016,65,6,0,43,,,,64.90981984,43,6,694,,,
3372868164,4/20/2016 19:00:00,4/20/2016,69,9,0,106,,,,69.39925993,106,9,742,,,
3372868164,4/20/2016 20:00:00,4/20/2016,97,27,0,411,,,,96.5229603,411,27,1032,,,
3372868164,4/20/2016 21:00:00,4/20/2016,62,4,0,14,,,,61.72979975,14,4,660,,,
3372868164,4/20/2016 22:00:00,4/20/2016,63,5,0,13,,,,62.85215962,13,5,672,,,
3372868164,4/20/2016 23:00:00,4/20/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/21/2016 0:00:00,4/21/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/21/2016 1:00:00,4/21/2016,59,2,0,0,,,,58.73683953,0,2,628,,,
3372868164,4/21/2016 2:00:00,4/21/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/21/2016 3:00:00,4/21/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/21/2016 4:00:00,4/21/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/21/2016 5:00:00,4/21/2016,81,17,0,237,,,,80.62286007,237,17,862,,,
3372868164,4/21/2016 6:00:00,4/21/2016,73,11,0,196,,,,72.76634014,196,11,778,,,
3372868164,4/21/2016 7:00:00,4/21/2016,80,16,0,224,,,,79.68756008,224,16,852,,,
3372868164,4/21/2016 8:00:00,4/21/2016,128,46,1,746,,,,127.5749204,746,46,1364,,,
3372868164,4/21/2016 9:00:00,4/21/2016,89,20,0,435,,,,88.66644073,435,20,948,,,
3372868164,4/21/2016 10:00:00,4/21/2016,183,62,1,1565,,,,183.4123318,1565,62,1961,,,
3372868164,4/21/2016 11:00:00,4/21/2016,219,81,1,1645,,,,218.6731415,1645,81,2338,,,
3372868164,4/21/2016 12:00:00,4/21/2016,64,5,0,98,,,,64.16157973,98,5,686,,,
3372868164,4/21/2016 13:00:00,4/21/2016,96,26,0,319,,,,95.77472139,319,26,1024,,,
3372868164,4/21/2016 14:00:00,4/21/2016,92,22,0,406,,,,92.40764022,406,22,988,,,
3372868164,4/21/2016 15:00:00,4/21/2016,89,22,0,384,,,,89.22762036,384,22,954,,,
3372868164,4/21/2016 16:00:00,4/21/2016,70,9,0,134,,,,69.9604398,134,9,748,,,
3372868164,4/21/2016 17:00:00,4/21/2016,61,3,0,47,,,,60.60743964,47,3,648,,,
3372868164,4/21/2016 18:00:00,4/21/2016,104,29,0,605,,,,104.0053607,605,29,1112,,,
3372868164,4/21/2016 19:00:00,4/21/2016,132,41,1,1239,,,,132.438481,1239,41,1416,,,
3372868164,4/21/2016 20:00:00,4/21/2016,97,25,0,495,,,,97.08414018,495,25,1038,,,
3372868164,4/21/2016 21:00:00,4/21/2016,63,5,0,12,,,,63.22627962,12,5,676,,,
3372868164,4/21/2016 22:00:00,4/21/2016,65,6,0,70,,,,64.53569985,70,6,690,,,
3372868164,4/21/2016 23:00:00,4/21/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/22/2016 0:00:00,4/22/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/22/2016 1:00:00,4/22/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/22/2016 2:00:00,4/22/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/22/2016 3:00:00,4/22/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/22/2016 4:00:00,4/22/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/22/2016 5:00:00,4/22/2016,59,2,0,0,,,,58.92389965,0,2,630,,,
3372868164,4/22/2016 6:00:00,4/22/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/22/2016 7:00:00,4/22/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/22/2016 8:00:00,4/22/2016,65,6,0,99,,,,64.90981984,99,6,694,,,
3372868164,4/22/2016 9:00:00,4/22/2016,79,16,0,273,,,,79.31343985,273,16,848,,,
3372868164,4/22/2016 10:00:00,4/22/2016,95,24,0,541,,,,94.8394208,541,24,1014,,,
3372868164,4/22/2016 11:00:00,4/22/2016,63,5,0,46,,,,63.22627962,46,5,676,,,
3372868164,4/22/2016 12:00:00,4/22/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/22/2016 13:00:00,4/22/2016,87,20,0,296,,,,86.98290014,296,20,930,,,
3372868164,4/22/2016 14:00:00,4/22/2016,79,15,0,239,,,,79.12638009,239,15,846,,,
3372868164,4/22/2016 15:00:00,4/22/2016,101,28,0,577,,,,101.1994603,577,28,1082,,,
3372868164,4/22/2016 16:00:00,4/22/2016,89,22,0,302,,,,89.41468048,302,22,956,,,
3372868164,4/22/2016 17:00:00,4/22/2016,63,4,0,110,,,,62.85215974,110,4,672,,,
3372868164,4/22/2016 18:00:00,4/22/2016,95,23,0,831,,,,95.21354044,831,23,1018,,,
3372868164,4/22/2016 19:00:00,4/22/2016,75,12,0,240,,,,74.63694,240,12,798,,,
3372868164,4/22/2016 20:00:00,4/22/2016,78,13,0,137,,,,77.81696046,137,13,832,,,
3372868164,4/22/2016 21:00:00,4/22/2016,59,2,0,28,,,,59.11095977,28,2,632,,,
3372868164,4/22/2016 22:00:00,4/22/2016,65,6,0,44,,,,64.90981984,44,6,694,,,
3372868164,4/22/2016 23:00:00,4/22/2016,68,8,0,80,,,,68.0898397,80,8,728,,,
3372868164,4/23/2016 0:00:00,4/23/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/23/2016 1:00:00,4/23/2016,59,2,0,0,,,,58.73683953,0,2,628,,,
3372868164,4/23/2016 2:00:00,4/23/2016,57,1,0,0,,,,57.42741955,0,1,614,,,
3372868164,4/23/2016 3:00:00,4/23/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/23/2016 4:00:00,4/23/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/23/2016 5:00:00,4/23/2016,59,2,0,0,,,,58.92389965,0,2,630,,,
3372868164,4/23/2016 6:00:00,4/23/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/23/2016 7:00:00,4/23/2016,60,3,0,0,,,,60.04625952,0,3,642,,,
3372868164,4/23/2016 8:00:00,4/23/2016,67,7,0,147,,,,66.96748007,147,7,716,,,
3372868164,4/23/2016 9:00:00,4/23/2016,94,24,0,349,,,,94.0911808,349,24,1006,,,
3372868164,4/23/2016 10:00:00,4/23/2016,277,96,2,3084,,,,276.5682113,3084,96,2957,,,
3372868164,4/23/2016 11:00:00,4/23/2016,122,43,1,401,,,,121.7760609,401,43,1302,,,
3372868164,4/23/2016 12:00:00,4/23/2016,95,19,0,493,,,,94.65236032,493,19,1012,,,
3372868164,4/23/2016 13:00:00,4/23/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/23/2016 14:00:00,4/23/2016,76,13,0,179,,,,75.75930011,179,13,810,,,
3372868164,4/23/2016 15:00:00,4/23/2016,82,17,0,311,,,,81.55815995,311,17,872,,,
3372868164,4/23/2016 16:00:00,4/23/2016,103,28,0,654,,,,103.2571204,654,28,1104,,,
3372868164,4/23/2016 17:00:00,4/23/2016,115,39,1,566,,,,115.0419008,566,39,1230,,,
3372868164,4/23/2016 18:00:00,4/23/2016,73,10,0,265,,,,73.14046002,265,10,782,,,
3372868164,4/23/2016 19:00:00,4/23/2016,120,41,1,640,,,,119.9054614,640,41,1282,,,
3372868164,4/23/2016 20:00:00,4/23/2016,81,17,0,226,,,,80.99698031,226,17,866,,,
3372868164,4/23/2016 21:00:00,4/23/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/23/2016 22:00:00,4/23/2016,64,5,0,81,,,,63.78745973,81,5,682,,,
3372868164,4/23/2016 23:00:00,4/23/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/24/2016 0:00:00,4/24/2016,57,1,0,0,,,,57.42741955,0,1,614,,,
3372868164,4/24/2016 1:00:00,4/24/2016,57,1,0,0,,,,57.42741955,0,1,614,,,
3372868164,4/24/2016 2:00:00,4/24/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/24/2016 3:00:00,4/24/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/24/2016 4:00:00,4/24/2016,56,0,0,0,,,,56.11799956,0,0,600,,,
3372868164,4/24/2016 5:00:00,4/24/2016,57,1,0,0,,,,57.42741955,0,1,614,,,
3372868164,4/24/2016 6:00:00,4/24/2016,63,5,0,89,,,,63.41333998,89,5,678,,,
3372868164,4/24/2016 7:00:00,4/24/2016,98,28,0,517,,,,98.01944065,517,28,1048,,,
